gm_Id,Id_W,L,VDS,gm_gds
18.32399397966374,1.160013868652918,4.5e-08,0.2,7.683815299194682
17.36354592209284,1.717136274302995,4.5e-08,0.2,7.462121892716786
16.56044325660948,2.493053030618269,4.5e-08,0.2,7.286459901938642
15.88335859355756,3.561346935463968,4.5e-08,0.2,7.149969134749382
15.2833486917171,5.0168452756827,4.5e-08,0.2,7.037871502218915
14.70592283136508,6.976769787811917,4.5e-08,0.2,6.930670559231777
14.10249517782213,9.577629908407632,4.5e-08,0.2,6.807831399081422
13.43941236603021,12.96629989261951,4.5e-08,0.2,6.651270522235592
12.70281901225896,17.28521220801943,4.5e-08,0.2,6.448040522727879
11.89835331969008,22.65397567746937,4.5e-08,0.2,6.191702902397249
11.04625950407467,29.15182561579372,4.5e-08,0.2,5.882192216928781
10.1740676608765,36.80566562503429,4.5e-08,0.2,5.524427188718033
9.309486717963262,45.58655428748227,4.5e-08,0.2,5.126324886564217
8.475412948667007,55.4143801366578,4.5e-08,0.2,4.697063595066894
7.687677855874431,66.16797383184586,4.5e-08,0.2,4.246353711773677
6.955146735551441,77.69723193167027,4.5e-08,0.2,3.785031541894337
6.281320273159705,89.83491389515477,4.5e-08,0.2,3.326346805770029
5.666484444931082,102.4075573203664,4.5e-08,0.2,2.886188480212788
5.109488817751808,115.2459662081385,4.5e-08,0.2,2.480643252840668
4.608554839154267,128.1950845899695,4.5e-08,0.2,2.121745444194763
4.161222753169852,141.1216697128558,4.5e-08,0.2,1.814561286144587
3.764093720497032,153.9180318484794,4.5e-08,0.2,1.557523463207765
3.412875708769326,166.5016394599125,4.5e-08,0.2,1.344947300101656
3.10274514660429,178.8119543535514,4.5e-08,0.2,1.169664987093996
2.828787005583965,190.8062232573673,4.5e-08,0.2,1.024716320383394
2.586334166175058,202.4554124695528,4.5e-08,0.2,0.9040941490025372
2.371159057100597,213.7408035300459,4.5e-08,0.2,0.8029105280484506
2.179545595237856,224.651340673896,4.5e-08,0.2,0.7173004880595407
2.008286452896308,235.1816360101995,4.5e-08,0.2,0.6442439084204206
24.35504115603112,0.1402741196014088,4.5e-08,0.3,11.4310491405792
23.09694866831953,0.2364554664416226,4.5e-08,0.3,11.05911283191153
21.76570181989529,0.3873406383577175,4.5e-08,0.3,10.65846887440796
20.43823285615046,0.616125948037704,4.5e-08,0.3,10.25359853407339
